Facility,Noah,Noah,Noah,Noah,Noah,Noah,Noah,Noah,Noah,Noah,Noah,Noah,Noah,Noah,Noah,Noah
Meter name,1st Floor Electricity,1st Floor Res Elec Use,2nd Floor Electricity,2nd Floor Res Elec Use,3rd Floor Electricity,3rd Floor Res Elec Use,4th Floor Electricity,4th Floor Res Elec Use,Basement Elec,Electricity Use,High Flow H2O,HVAC Electricity Use,Low Flow H2O,Noah Residential Electricity Use,Total Lighting and Plug Load,Water Use
Meter id,oberlin_noah_1st_floor_e,oberlin_noah_res_1st_floor_e,oberlin_noah_2nd_floor_e,oberlin_noah_res_2nd_floor_e,oberlin_noah_3rd_floor_e,oberlin_noah_res_3rd_floor_e,oberlin_noah_4th_floor_e,oberlin_noah_res_4th_floor_e,oberlin_noah_basement_e,oberlin_noah_main_e,oberlin_noah_high_h2o,oberlin_noah_hvac_e,oberlin_noah_low_h2o,oberlin_noah_res_e,oberlin_noah_light_plug_tot_e,oberlin_noah_total_h2o

Timestamp,Noah - 1st Floor Electricity (kWh),Noah - 1st Floor Res Elec Use (kWh),Noah - 2nd Floor Electricity (kWh),Noah - 2nd Floor Res Elec Use (kWh),Noah - 3rd Floor Electricity (kWh),Noah - 3rd Floor Res Elec Use (kWh),Noah - 4th Floor Electricity (kWh),Noah - 4th Floor Res Elec Use (kWh),Noah - Basement Elec (kWh),Noah - Electricity Use (kWh),Noah - High Flow H2O (gal),Noah - HVAC Electricity Use (kWh),Noah - Low Flow H2O (gal),Noah - Noah Residential Electricity Use (kWh),Noah - Total Lighting and Plug Load (kWh),Noah - Water Use (gal)
2022-12-27 11:30,0.59375,0.59984,0.33125,0.33483,0.23,0.23257,0.13125,0.13272,-0.3975,1.3,0.0,0.41125,0.93393,1.28625,1.28625,0.93393
2022-12-27 11:45,0.58,0.59134,0.3225,0.32856,0.21625,0.22089,0.14625,0.14921,-0.388,1.29,0.0,0.413,0.83016,1.265,1.265,0.83016
2022-12-27 12:00,0.5375,0.55118,0.325,0.33335,0.23375,0.23914,0.1525,0.15636,-0.38,1.28,0.0,0.41125,0.93393,1.24875,1.24875,0.93393
2022-12-27 12:15,0.67,0.6837,0.325,0.33125,0.23625,0.24009,0.1325,0.13497,-0.385,1.39,0.0,0.41125,0.93393,1.36375,1.36375,0.93393
2022-12-27 12:30,0.7075,0.90241,0.33625,0.42991,0.2475,0.31673,0.14125,0.18096,-0.45825,1.83,0.0,0.85575,0.96852,1.4325,1.4325,0.96852
2022-12-27 12:45,0.47875,0.65421,0.3225,0.44122,0.235,0.32062,0.1275,0.17396,-0.46625,1.59,0.0,0.8925,0.89934,1.16375,1.16375,0.89934
2022-12-27 13:00,0.57,0.76907,0.3125,0.42196,0.235,0.31694,0.1275,0.17208,-0.45225,1.68,0.0,0.88725,0.86475,1.245,1.245,0.86475
2022-12-27 13:15,0.44875,0.62833,0.30875,0.43262,0.215,0.30144,0.14125,0.19759,-0.44275,1.56,0.0,0.889,0.96852,1.11375,1.11375,0.96852
2022-12-27 13:30,0.4275,0.58231,0.31125,0.42358,0.23875,0.32369,0.1325,0.18039,-0.4855,1.51,0.0,0.8855,0.93393,1.11,1.11,0.93393
2022-12-27 13:45,0.42,0.58465,0.31375,0.43693,0.21875,0.30392,0.1325,0.18446,-0.4605,1.51,0.0,0.8855,0.89934,1.085,1.085,0.89934
2022-12-27 14:00,0.41875,0.58215,0.31125,0.43302,0.22125,0.30826,0.12,0.16656,-0.45975,1.49,0.0,0.8785,0.79557,1.07125,1.07125,0.79557
2022-12-27 14:15,0.50125,0.69283,0.30625,0.42331,0.22625,0.31249,0.13125,0.18138,-0.4335,1.61,0.0,0.8785,0.93393,1.165,1.165,0.93393
2022-12-27 14:30,0.47875,0.64874,0.31125,0.42156,0.22625,0.30695,0.1275,0.17273,-0.474,1.55,0.0,0.88025,0.89934,1.14375,1.14375,0.89934
2022-12-27 14:45,0.41375,0.57041,0.30875,0.42581,0.21625,0.29746,0.135,0.18632,-0.4775,1.48,0.0,0.88375,0.93393,1.07375,1.07375,0.93393
2022-12-27 15:00,0.39625,0.56858,0.30125,0.43196,0.21125,0.30289,0.1375,0.19655,-0.42825,1.5,0.0,0.882,0.86475,1.04625,1.04625,0.86475
2022-12-27 15:15,0.39875,0.56529,0.3075,0.43551,0.21625,0.30569,0.1225,0.1735,-0.44875,1.48,0.0,0.88375,0.89934,1.045,1.045,0.89934
2022-12-27 15:30,0.44375,0.6008,0.31125,0.42109,0.22125,0.30028,0.13125,0.17781,-0.4965,1.5,0.0,0.889,0.93393,1.1075,1.1075,0.93393
2022-12-27 15:45,0.41875,0.59219,0.30625,0.43248,0.21625,0.3053,0.1275,0.18002,-0.446,1.51,0.0,0.88725,0.93393,1.06875,1.06875,0.93393
2022-12-27 16:00,0.39625,0.56625,0.2975,0.42517,0.21875,0.31094,0.13125,0.18761,-0.448,1.49,0.0,0.89425,0.93393,1.04375,1.04375,0.93393
2022-12-27 16:15,0.375,0.54299,0.30625,0.44381,0.2275,0.32856,0.14125,0.20462,-0.42425,1.52,0.0,0.89425,0.83016,1.05,1.05,0.83016
2022-12-27 16:30,0.37375,0.53021,0.30375,0.43068,0.2275,0.32104,0.1325,0.18805,-0.45825,1.47,0.0,0.89075,0.89934,1.0375,1.0375,0.89934
2022-12-27 16:45,0.38625,0.53815,0.3075,0.42843,0.22,0.30699,0.13375,0.18643,-0.48175,1.46,0.0,0.89425,0.89934,1.0475,1.0475,0.89934
2022-12-27 17:00,0.42,0.59298,0.305,0.43054,0.2525,0.35665,0.1275,0.17985,-0.4375,1.56,0.0,0.8925,0.89934,1.105,1.105,0.89934
2022-12-27 17:15,0.435,0.69825,0.29375,0.47137,0.2475,0.39778,0.1325,0.21261,-0.21775,1.78,0.0,0.889,0.79557,1.10875,1.10875,0.79557
2022-12-27 17:30,0.4025,0.64418,0.2975,0.47636,0.2425,0.38752,0.12625,0.20197,-0.2495,1.71,0.0,0.89075,0.86475,1.06875,1.06875,0.86475
2022-12-27 17:45,0.415,0.68012,0.30125,0.49335,0.235,0.38547,0.12875,0.21105,-0.20075,1.77,0.0,0.89075,0.93393,1.08,1.08,0.93393
2022-12-27 18:00,0.4325,0.71831,0.29875,0.49548,0.22625,0.37569,0.13875,0.23053,-0.1635,1.82,0.0,0.88725,0.89934,1.09625,1.09625,0.89934
2022-12-27 18:15,0.42125,0.71141,0.30375,0.51308,0.215,0.36232,0.12625,0.21319,-0.15,1.8,0.0,0.88375,0.83016,1.06625,1.06625,0.83016
2022-12-27 18:30,0.43375,0.71914,0.295,0.48891,0.225,0.37209,0.13875,0.22987,-0.17325,1.81,0.0,0.89075,1.31442,1.0925,1.0925,1.31442
2022-12-27 18:45,0.40375,0.68077,0.2975,0.50169,0.2275,0.38324,0.12125,0.20428,-0.16375,1.77,0.0,0.88375,0.89934,1.05,1.05,0.89934
2022-12-27 19:00,0.415,0.69141,0.2975,0.49558,0.2225,0.37124,0.12125,0.20177,-0.18875,1.76,0.0,0.8925,0.89934,1.05625,1.05625,0.89934
2022-12-27 19:15,0.405,0.68234,0.3,0.50451,0.2125,0.35743,0.14,0.23572,-0.163,1.78,0.0,0.8855,0.83016,1.0575,1.0575,0.83016
2022-12-27 19:30,0.41625,0.68013,0.3025,0.49387,0.22625,0.36944,0.145,0.23657,-0.20425,1.78,0.0,0.89425,0.89934,1.09,1.09,0.89934
2022-12-27 19:45,0.4275,0.73211,0.295,0.50521,0.22375,0.38123,0.135,0.23144,-0.122,1.85,0.0,0.89075,1.00311,1.08125,1.08125,1.00311
2022-12-27 20:00,0.415,0.68566,0.30125,0.49796,0.22625,0.37399,0.1225,0.2024,-0.1975,1.76,0.0,0.8925,13.80141,1.065,1.065,13.80141
2022-12-27 20:15,0.4175,0.68361,0.3,0.49131,0.21875,0.35649,0.1275,0.20859,-0.21625,1.74,0.0,0.8925,17.43336,1.06375,1.06375,17.43336
2022-12-27 20:30,0.4,0.66981,0.2975,0.49721,0.225,0.376,0.12375,0.20696,-0.18525,1.75,0.0,0.889,1.24524,1.04625,1.04625,1.24524
2022-12-27 20:45,0.415,0.69618,0.3025,0.50726,0.215,0.36032,0.135,0.22623,-0.1735,1.79,0.0,0.896,0.89934,1.0675,1.0675,0.89934
2022-12-27 21:00,0.42,0.68764,0.29625,0.48497,0.21,0.34301,0.14375,0.2344,-0.209,1.75,0.0,0.889,0.93393,1.07,1.07,0.93393
2022-12-27 21:15,0.4325,0.7337,0.29875,0.50684,0.22125,0.37607,0.12,0.20338,-0.1485,1.82,0.0,0.896,1.27983,1.0725,1.0725,1.27983
2022-12-27 21:30,0.40875,0.68934,0.29625,0.49977,0.23875,0.40162,0.13,0.21925,-0.158,1.81,0.0,0.89425,0.89934,1.07375,1.07375,0.89934
2022-12-27 21:45,0.40375,0.68287,0.3,0.50718,0.2275,0.38465,0.12125,0.20533,-0.16675,1.78,0.0,0.89425,0.89934,1.0525,1.0525,0.89934
2022-12-27 22:00,0.41125,0.68743,0.2975,0.49702,0.2375,0.39587,0.1375,0.22968,-0.168,1.81,0.0,0.89425,1.27983,1.08375,1.08375,1.27983
2022-12-27 22:15,0.43375,0.70173,0.295,0.47734,0.23625,0.38289,0.12875,0.20807,-0.211,1.77,0.0,0.88725,0.96852,1.09375,1.09375,0.96852
2022-12-27 22:30,0.45,0.70457,0.2925,0.45824,0.24375,0.38174,0.13125,0.20547,-0.26,1.75,0.0,0.8925,0.89934,1.1175,1.1175,0.89934
2022-12-27 22:45,0.44125,0.71585,0.2975,0.48299,0.25,0.40678,0.12625,0.20441,-0.194,1.81,0.0,0.889,1.34901,1.115,1.115,1.34901
2022-12-27 23:00,0.4375,0.70739,0.2925,0.47299,0.23625,0.3816,0.1225,0.19805,-0.22475,1.76,0.0,0.896,0.89934,1.08875,1.08875,0.89934
2022-12-27 23:15,0.43875,0.70792,0.295,0.47601,0.21875,0.35247,0.1325,0.21363,-0.22925,1.75,0.0,0.89425,0.89934,1.085,1.085,0.89934
2022-12-27 23:30,0.45125,0.71742,0.29375,0.46723,0.22375,0.3549,0.12,0.19045,-0.253,1.73,0.0,0.89425,1.24524,1.08875,1.08875,1.24524
2022-12-27 23:45,0.45625,0.72828,0.29375,0.46901,0.215,0.34176,0.1325,0.21094,-0.24175,1.75,0.0,0.89425,0.89934,1.0975,1.0975,0.89934
2022-12-28 00:00,0.43375,0.70931,0.29125,0.47599,0.22625,0.37058,0.13125,0.21414,-0.20675,1.77,0.0,0.89425,1.31442,1.0825,1.0825,1.31442
2022-12-28 00:15,0.43,0.69486,0.2975,0.48048,0.2275,0.36706,0.1225,0.19762,-0.237,1.74,0.0,0.8995,0.86475,1.0775,1.0775,0.86475
2022-12-28 00:30,0.45,0.70918,0.28875,0.45553,0.2225,0.34916,0.13125,0.20614,-0.26675,1.72,0.0,0.89425,0.89934,1.0925,1.0925,0.89934
2022-12-28 00:45,0.455,0.74688,0.29125,0.47796,0.21375,0.35043,0.1125,0.18471,-0.2085,1.76,0.0,0.896,1.34901,1.0725,1.0725,1.34901
2022-12-28 01:00,0.4725,0.75617,0.29375,0.47016,0.21625,0.34632,0.12375,0.19738,-0.23225,1.77,0.0,0.896,0.89934,1.10625,1.10625,0.89934
2022-12-28 01:15,0.45,0.73207,0.29,0.4716,0.22,0.35885,0.12125,0.19745,-0.212,1.76,0.0,0.89075,1.21065,1.08125,1.08125,1.21065
2022-12-28 01:30,0.455,0.71973,0.28875,0.45696,0.23125,0.36601,0.1375,0.21731,-0.24325,1.76,0.0,0.89075,0.93393,1.1125,1.1125,0.93393
2022-12-28 01:45,0.44,0.71818,0.28875,0.47108,0.2225,0.36293,0.12125,0.1978,-0.2185,1.75,0.0,0.896,0.86475,1.0725,1.0725,0.86475
2022-12-28 02:00,0.44875,0.73503,0.2875,0.47064,0.2175,0.35599,0.115,0.18833,-0.2095,1.75,0.0,0.89075,1.31442,1.06875,1.06875,1.31442
2022-12-28 02:15,0.465,0.75234,0.29,0.46874,0.22125,0.35731,0.11875,0.1916,-0.221,1.77,0.0,0.896,0.89934,1.095,1.095,0.89934
2022-12-28 02:30,0.4675,0.7504,0.29,0.46598,0.22875,0.36719,0.11,0.17646,-0.23575,1.76,0.0,0.8995,1.21065,1.09625,1.09625,1.21065
2022-12-28 02:45,0.44875,0.72904,0.28875,0.46891,0.2325,0.37651,0.145,0.23553,-0.19925,1.81,0.0,0.89425,0.86475,1.115,1.115,0.86475
2022-12-28 03:00,0.44,0.71301,0.28625,0.46362,0.24,0.38905,0.12,0.19437,-0.2205,1.76,0.0,0.89425,0.89934,1.08625,1.08625,0.89934
2022-12-28 03:15,0.445,0.71975,0.2825,0.4562,0.2425,0.39187,0.11875,0.19219,-0.21775,1.76,0.0,0.889,1.34901,1.08875,1.08875,1.34901
2022-12-28 03:30,0.465,0.74105,0.29,0.46222,0.2425,0.38565,0.12,0.19105,-0.23,1.78,0.0,0.8925,0.83016,1.1175,1.1175,0.83016
2022-12-28 03:45,0.46875,0.75427,0.28875,0.46442,0.2325,0.37415,0.11625,0.18714,-0.224,1.78,0.0,0.89775,1.31442,1.10625,1.10625,1.31442
2022-12-28 04:00,0.44625,0.72704,0.29,0.47212,0.2275,0.36935,0.13,0.21147,-0.208,1.78,0.0,0.89425,0.86475,1.09375,1.09375,0.86475
2022-12-28 04:15,0.43875,0.70925,0.2825,0.45643,0.22625,0.3649,0.12375,0.19946,-0.2355,1.73,0.0,0.89425,1.24524,1.07125,1.07125,1.24524
2022-12-28 04:30,0.4525,0.72326,0.28875,0.46123,0.23125,0.36803,0.13,0.20748,-0.2385,1.76,0.0,0.896,1.00311,1.1025,1.1025,1.00311
2022-12-28 04:45,0.45625,0.74709,0.28875,0.47243,0.2175,0.35632,0.1125,0.18418,-0.20925,1.76,0.0,0.89425,0.83016,1.075,1.075,0.83016
2022-12-28 05:00,0.47375,0.75738,0.2775,0.44408,0.22,0.3513,0.13,0.20723,-0.2355,1.76,0.0,0.89425,1.31442,1.10125,1.10125,1.31442
2022-12-28 05:15,0.4425,0.72128,0.285,0.46404,0.23375,0.37936,0.12,0.19531,-0.219,1.76,0.0,0.89775,0.83016,1.08125,1.08125,0.83016
2022-12-28 05:30,0.44375,0.71999,0.2775,0.45029,0.22625,0.36719,0.1125,0.18257,-0.23075,1.72,0.0,0.89075,1.27983,1.06,1.06,1.27983
2022-12-28 05:45,0.45,0.71849,0.28625,0.457,0.21,0.33506,0.13125,0.20942,-0.25175,1.72,0.0,0.89425,0.96852,1.0775,1.0775,0.96852
2022-12-28 06:00,0.4475,0.73437,0.28125,0.46125,0.215,0.35175,0.12375,0.20262,-0.21525,1.75,0.0,0.89775,2.69802,1.0675,1.0675,2.69802
2022-12-28 06:15,0.4775,0.76079,0.285,0.45412,0.22125,0.35222,0.13375,0.21288,-0.2335,1.78,0.0,0.896,0.89934,1.1175,1.1175,0.89934
2022-12-28 06:30,0.45375,0.74246,0.2825,0.46233,0.22,0.36099,0.1125,0.18421,-0.21475,1.75,0.0,0.896,1.3836,1.06875,1.06875,1.3836
2022-12-28 06:45,0.445,0.72203,0.285,0.46244,0.21375,0.34716,0.1225,0.1984,-0.23225,1.73,0.0,0.896,0.89934,1.06625,1.06625,0.89934
2022-12-28 07:00,0.4425,0.71968,0.28375,0.46071,0.22875,0.37263,0.115,0.18701,-0.219,1.74,0.0,0.889,1.31442,1.07,1.07,1.31442
2022-12-28 07:15,0.465,0.74927,0.285,0.459,0.2275,0.3663,0.1275,0.20541,-0.21575,1.78,0.0,0.89075,1.34901,1.105,1.105,1.34901
2022-12-28 07:30,0.48375,0.7715,0.28,0.44644,0.22125,0.35302,0.1375,0.21905,-0.225,1.79,0.0,0.8925,0.86475,1.1225,1.1225,0.86475
2022-12-28 07:45,0.44625,0.68098,0.28,0.42703,0.24375,0.37042,0.1125,0.1716,-0.32325,1.65,0.0,0.89075,1.3836,1.0825,1.0825,1.3836
2022-12-28 08:00,0.43125,0.62933,0.2825,0.41213,0.24625,0.35985,0.1225,0.17873,-0.40025,1.58,0.0,0.89775,0.89934,1.0825,1.0825,0.89934
2022-12-28 08:15,0.43125,0.61684,0.28125,0.40211,0.245,0.35012,0.1125,0.16095,-0.43425,1.53,0.0,0.89425,1.24524,1.07,1.07,1.24524
2022-12-28 08:30,0.42875,0.62552,0.27625,0.40333,0.23375,0.34046,0.1375,0.20074,-0.4005,1.57,0.0,0.89425,0.86475,1.07625,1.07625,0.86475
2022-12-28 08:45,0.46375,0.66136,0.28125,0.40097,0.235,0.33482,0.12125,0.17284,-0.429,1.57,0.0,0.89775,1.3836,1.10125,1.10125,1.3836
2022-12-28 09:00,0.45125,0.65885,0.27625,0.40314,0.21625,0.31529,0.125,0.18272,-0.40475,1.56,0.0,0.896,0.89934,1.06875,1.06875,0.89934
2022-12-28 09:15,0.445,0.63528,0.28,0.40003,0.22625,0.32297,0.12,0.17176,-0.44075,1.53,0.0,0.8995,1.31442,1.07125,1.07125,1.31442
2022-12-28 09:30,0.545,0.7636,0.275,0.38518,0.22625,0.3165,0.1175,0.16473,-0.435,1.63,1.038,0.90125,1.79868,1.16375,1.16375,2.83668
2022-12-28 09:45,0.44875,0.65073,0.2775,0.40271,0.22625,0.32862,0.13,0.18791,-0.4155,1.57,0.0,0.903,1.34901,1.0825,1.0825,1.34901
2022-12-28 10:00,0.43375,0.63916,0.2725,0.40149,0.215,0.31569,0.11125,0.1637,-0.4155,1.52,0.0,0.903,0.93393,1.0325,1.0325,0.93393
2022-12-28 10:15,0.435,0.62691,0.27375,0.39444,0.2425,0.34924,0.13125,0.18948,-0.42725,1.56,0.0,0.90475,1.31442,1.0825,1.0825,1.31442
2022-12-28 10:30,0.4225,0.63017,0.26375,0.39335,0.22125,0.32937,0.1125,0.16715,-0.3995,1.52,0.0,0.8995,0.93393,1.02,1.02,0.93393
2022-12-28 10:45,0.455,0.65766,0.265,0.3843,0.21625,0.31214,0.12875,0.18592,-0.42625,1.54,0.0,0.90125,0.89934,1.065,1.065,0.89934
2022-12-28 11:00,0.61625,0.86177,0.2725,0.38105,0.21,0.29317,0.1175,0.16403,-0.4175,1.7,0.692,0.90125,2.17917,1.21625,1.21625,2.87117
2022-12-28 11:15,0.47625,0.6889,0.25875,0.37383,0.23,0.33264,0.11375,0.16462,-0.4235,1.56,0.0,0.90475,0.89934,1.07875,1.07875,0.89934
2022-12-28 11:30,0.44625,0.65328,0.25375,0.37145,0.2125,0.311,0.11875,0.17432,-0.426,1.51,0.0,0.90475,0.83016,1.03125,1.03125,0.83016
2022-12-28 11:45,0.42375,0.64263,0.26,0.39441,0.215,0.3251,0.12375,0.18788,-0.379,1.55,0.0,0.9065,1.3836,1.0225,1.0225,1.3836
2022-12-28 12:00,0.41625,0.6058,0.2575,0.37465,0.22375,0.32569,0.14,0.20389,-0.43925,1.51,0.0,0.91175,0.93393,1.0375,1.0375,0.93393
2022-12-28 12:15,0.41375,0.60437,0.26375,0.38543,0.24125,0.35159,0.10875,0.15862,-0.4375,1.5,0.0,0.91,0.93393,1.0275,1.0275,0.93393
2022-12-28 12:30,0.495,0.73173,0.255,0.37703,0.2275,0.33604,0.11875,0.1752,-0.38275,1.62,0.0,0.9065,1.27983,1.09625,1.09625,1.27983
2022-12-28 12:45,0.51625,0.74553,0.2575,0.37283,0.23375,0.33807,0.10625,0.1536,-0.412,1.61,0.0,0.90825,1.07229,1.11375,1.11375,1.07229
2022-12-28 13:00,0.465,0.69425,0.2475,0.36936,0.225,0.3357,0.12125,0.18069,-0.38525,1.58,0.0,0.9065,0.89934,1.05875,1.05875,0.89934
2022-12-28 13:15,0.43375,0.63257,0.25625,0.37388,0.2425,0.35312,0.12375,0.18049,-0.421,1.54,0.0,0.90475,1.34901,1.05625,1.05625,1.34901
2022-12-28 13:30,0.42125,0.62872,0.2525,0.37668,0.21125,0.31512,0.11375,0.16949,-0.41175,1.49,0.0,0.903,0.93393,0.99875,0.99875,0.93393
2022-12-28 13:45,0.445,0.67683,0.24625,0.37466,0.205,0.31157,0.11625,0.17694,-0.372,1.54,0.0,0.8995,0.93393,1.0125,1.0125,0.93393
2022-12-28 14:00,0.48875,0.70723,0.2525,0.36495,0.195,0.2822,0.1075,0.15564,-0.435,1.51,0.0,0.90125,1.27983,1.04375,1.04375,1.27983
2022-12-28 14:15,0.48125,0.70741,0.24875,0.36575,0.2025,0.2976,0.12875,0.18925,-0.406,1.56,0.0,0.90475,0.89934,1.06125,1.06125,0.89934
2022-12-28 14:30,0.50625,0.74774,0.2475,0.36567,0.205,0.30167,0.105,0.1549,-0.39675,1.57,1.73,0.903,5.11932,1.06375,1.06375,6.84932
2022-12-28 14:45,0.455,0.67583,0.24875,0.36993,0.205,0.30484,0.1275,0.18941,-0.401,1.54,0.0,0.90475,1.00311,1.03625,1.03625,1.00311
2022-12-28 15:00,0.46125,0.69149,0.25,0.37421,0.2025,0.30325,0.1075,0.16107,-0.39425,1.53,0.0,0.903,1.31442,1.02125,1.02125,1.31442
2022-12-28 15:15,0.4675,0.68508,0.25,0.36638,0.22,0.32175,0.11375,0.1668,-0.40725,1.54,0.0,0.896,0.89934,1.05125,1.05125,0.89934
2022-12-28 15:30,0.4625,0.67474,0.2525,0.36798,0.20875,0.30485,0.11125,0.16242,-0.41925,1.51,0.0,0.89425,5.22309,1.035,1.035,5.22309
2022-12-28 15:45,0.395,0.62266,0.2525,0.39834,0.19625,0.3095,0.10125,0.15951,-0.35275,1.49,0.0,0.89775,2.45589,0.945,0.945,2.45589
2022-12-28 16:00,0.415,0.60192,0.255,0.36976,0.22,0.31958,0.11625,0.16872,-0.4475,1.46,0.0,0.90125,6.60669,1.00625,1.00625,6.60669
2022-12-28 16:15,0.4325,0.65872,0.255,0.3887,0.21625,0.32816,0.12125,0.18444,-0.368,1.56,0.0,0.903,6.26079,1.025,1.025,6.26079
2022-12-28 16:30,0.40375,0.61782,0.26,0.39747,0.19875,0.30258,0.11875,0.18211,-0.3895,1.5,0.0,0.90825,1.00311,0.98125,0.98125,1.00311
2022-12-28 16:45,0.41,0.63144,0.26125,0.40255,0.2225,0.34304,0.10625,0.16296,-0.36475,1.54,0.0,0.90475,1.41819,1.0,1.0,1.41819
2022-12-28 17:00,0.39375,0.62488,0.26125,0.41417,0.2375,0.37675,0.11,0.17424,-0.3155,1.59,0.0,0.903,0.93393,1.0025,1.0025,0.93393
2022-12-28 17:15,0.42,0.7453,0.25375,0.44962,0.2225,0.39355,0.1025,0.1815,-0.13175,1.77,0.0,0.903,0.89934,0.99875,0.99875,0.89934
2022-12-28 17:30,0.41125,0.72369,0.26125,0.45935,0.24625,0.4335,0.12125,0.21345,-0.113,1.83,0.0,0.903,1.00311,1.04,1.04,1.00311
2022-12-28 17:45,0.4125,0.72825,0.2475,0.43726,0.24875,0.43916,0.11625,0.20533,-0.1215,1.81,0.0,0.9065,2.97474,1.025,1.025,2.97474
2022-12-28 18:00,0.4525,0.76541,0.245,0.41413,0.24625,0.41533,0.10375,0.17514,-0.184,1.77,0.0,0.9065,1.07229,1.0475,1.0475,1.07229
2022-12-28 18:15,0.4375,0.77079,0.2725,0.4808,0.23375,0.41137,0.10625,0.18702,-0.1065,1.85,0.0,0.9065,1.41819,1.05,1.05,1.41819
2022-12-28 18:30,0.4225,0.76251,0.24375,0.43946,0.23,0.41493,0.1125,0.20305,-0.09525,1.82,0.0,0.9065,0.89934,1.00875,1.00875,0.89934
2022-12-28 18:45,0.41,0.73163,0.26125,0.46608,0.21125,0.37621,0.11,0.19608,-0.12725,1.77,0.0,0.90475,0.93393,0.9925,0.9925,0.93393
2022-12-28 19:00,0.45125,0.77722,0.255,0.44104,0.225,0.38846,0.10625,0.1833,-0.15575,1.79,0.0,0.90825,1.31442,1.0375,1.0375,1.31442
2022-12-28 19:15,0.515,0.86382,0.265,0.44455,0.2125,0.35647,0.12875,0.21519,-0.1495,1.88,0.0,0.90825,2.7672,1.12125,1.12125,2.7672
2022-12-28 19:30,0.475,0.791,0.26125,0.43484,0.205,0.34118,0.11,0.18299,-0.2095,1.75,0.0,0.90825,1.00311,1.05125,1.05125,1.00311
2022-12-28 19:45,0.44,0.73936,0.2625,0.44112,0.22125,0.37084,0.1125,0.18868,-0.208,1.74,0.0,0.91175,1.27983,1.03625,1.03625,1.27983
2022-12-28 20:00,0.4325,0.73306,0.25,0.42338,0.23125,0.39217,0.10125,0.1714,-0.205,1.72,0.0,0.91,0.89934,1.015,1.015,0.89934
2022-12-28 20:15,0.4325,0.73074,0.25375,0.42827,0.2225,0.37551,0.11,0.18551,-0.2105,1.72,0.0,0.91175,21.34203,1.01875,1.01875,21.34203
2022-12-28 20:30,0.43875,0.77378,0.25625,0.45175,0.21,0.36925,0.11625,0.20527,-0.1295,1.8,0.0,0.90825,15.80763,1.02125,1.02125,15.80763
2022-12-28 20:45,0.445,0.79357,0.25125,0.44871,0.20125,0.35727,0.12375,0.22044,-0.10775,1.82,0.0,0.9065,4.98096,1.02125,1.02125,4.98096
2022-12-28 21:00,0.44,0.77846,0.25125,0.44489,0.20375,0.36008,0.1,0.17658,-0.1415,1.76,0.0,0.9065,1.3836,0.995,0.995,1.3836
2022-12-28 21:15,0.43375,0.76574,0.2475,0.43688,0.20875,0.3683,0.1075,0.18907,-0.144,1.76,0.0,0.9065,1.34901,0.9975,0.9975,1.34901
2022-12-28 21:30,0.42875,0.73696,0.2625,0.45109,0.23125,0.39709,0.1075,0.18487,-0.1665,1.77,0.0,0.9065,0.89934,1.03,1.03,0.89934
2022-12-28 21:45,0.44625,0.75561,0.2625,0.4444,0.23,0.38929,0.11875,0.20068,-0.174,1.79,0.0,0.9065,1.76409,1.0575,1.0575,1.76409
2022-12-28 22:00,0.455,0.79088,0.2575,0.44711,0.2175,0.37804,0.1175,0.20395,-0.13575,1.82,0.0,0.90825,2.69802,1.0475,1.0475,2.69802
2022-12-28 22:15,0.44,0.77434,0.27,0.4757,0.20625,0.36273,0.10625,0.18725,-0.129,1.8,0.0,0.9065,0.86475,1.0225,1.0225,0.86475
2022-12-28 22:30,0.44,0.76332,0.2575,0.44665,0.21625,0.37443,0.1125,0.19561,-0.1545,1.78,0.0,0.90825,1.3836,1.02625,1.02625,1.3836
2022-12-28 22:45,0.4225,0.74482,0.27,0.47546,0.24875,0.43802,0.10875,0.19169,-0.1065,1.85,0.0,0.9065,0.89934,1.05,1.05,0.89934
2022-12-28 23:00,0.44,0.75799,0.26625,0.45814,0.24,0.41288,0.11125,0.19099,-0.14925,1.82,0.0,0.91175,1.31442,1.0575,1.0575,1.31442
2022-12-28 23:15,0.45375,0.76965,0.2625,0.44584,0.2175,0.36883,0.10375,0.17571,-0.18925,1.76,0.0,0.91175,0.83016,1.0375,1.0375,0.83016
2022-12-28 23:30,0.455,0.76486,0.24375,0.41029,0.21125,0.35473,0.125,0.2101,-0.20325,1.74,0.0,0.90825,1.86786,1.035,1.035,1.86786
2022-12-28 23:45,0.43125,0.71273,0.25,0.41319,0.22875,0.37827,0.1125,0.18583,-0.24075,1.69,0.0,0.90825,0.86475,1.0225,1.0225,0.86475
2022-12-29 00:00,0.425,0.72155,0.2375,0.40285,0.21375,0.36184,0.11375,0.19379,-0.21825,1.68,0.0,0.90825,9.23553,0.99,0.99,9.23553
2022-12-29 00:15,0.43625,0.7364,0.24125,0.40735,0.19875,0.33514,0.10125,0.17109,-0.2375,1.65,0.0,0.91,0.89934,0.9775,0.9775,0.89934
2022-12-29 00:30,0.46125,0.77665,0.2425,0.4081,0.19375,0.3264,0.1125,0.18884,-0.22,1.7,0.0,0.91,1.31442,1.01,1.01,1.31442
2022-12-29 00:45,0.44375,0.7228,0.25,0.40719,0.23625,0.38441,0.12,0.19563,-0.25,1.71,0.0,0.91,0.83016,1.05,1.05,0.83016
